Id,Time[ns],1:UART: RX/TX
20096,13311610720.00,7
20097,13311621560.00,9
20098,13311632400.00,0
20099,13311643240.00,5
20100,13311654080.00,5
20101,13311664960.00,5
20102,13311675800.00,E
20103,13311686640.00,4
20104,13311697480.00,9
20105,13311708320.00,D
20106,13311719200.00,3
20107,13311730040.00,7
20108,13311740880.00,8
20109,13311751720.00,1
20110,13311762600.00,B
20111,13311773440.00,0
20112,13311784280.00,0
20113,13311795120.00,5
20114,13311805960.00,E
20115,13311816840.00,1
20116,13311827680.00,8
20117,13311838520.00,1
20118,13311849360.00,4
20119,13311860200.00,6
20120,13311871080.00,5
20121,13311881920.00,D
20122,13311892760.00,2
20123,13311903600.00,8
20124,13311914440.00,F
20125,13311925280.00,9
20126,13311936160.00,9
20127,13311947000.00,7
20128,13311957840.00,0
20129,13311968680.00,4
20130,13311979560.00,E
20131,13311990400.00,F
20132,13312001240.00,F
20133,13312012080.00,8
20134,13312022920.00,F
20135,13312033800.00,0
20136,13312044640.00,7
20137,13312055480.00,C
20138,13312066320.00,9
20139,13312077160.00,7
20140,13312088000.00,9
20141,13312098880.00,C
20142,13312109720.00,8
20143,13312120560.00,C
20144,13312131400.00,9
20145,13312142240.00,5
20146,13312153120.00,7
20147,13312163960.00,C
20148,13312174800.00,0
20149,13312185640.00,F
20150,13312196520.00,E
20151,13312207360.00,C
20152,13312218200.00,8
20153,13312229040.00,2
20154,13312239880.00,B
20155,13312250760.00,3
20156,13312261600.00,A
20157,13312272440.00,5
20158,13312283280.00,1
20159,13312294120.00,2
20160,13312305000.00,7
20161,13312315840.00,A
20162,13312326680.00,9
20163,13312337520.00,E
20164,13312348360.00,2
20165,13312359200.00,0
20166,13312370080.00,9
20167,13312380920.00,6
20168,13312391760.00,D
20169,13312402600.00,F
20170,13312413480.00,7
20171,13312424320.00,0
20172,13312435160.00,D
20173,13312446000.00,3
20174,13312456840.00,0
20175,13312467720.00,2
20176,13312478560.00,D
20177,13312489400.00,E
20178,13312500240.00,8
20179,13312511080.00,0
20180,13312521960.00,5
20181,13312532800.00,7
20182,13312543640.00,D
20183,13312554480.00,7
20184,13312565320.00,A
20185,13312576200.00,3
20186,13312587040.00,F
20187,13312597880.00,2
20188,13312608720.00,E
20189,13312619560.00,6
20190,13312630440.00,1
20191,13312641280.00,7
20192,13312652120.00,C
20193,13312662960.00,3
20194,13312673800.00,0
20195,13312684680.00,4
20196,13312695520.00,0
20197,13312706360.00,[0D]
20198,13312717200.00,[0A]
20199,13379523640.00,[0D]
20200,13379534480.00,[0A]
20201,13379545320.00,+
20202,13379556200.00,M
20203,13379567040.00,I
20204,13379577880.00,P
20205,13379588720.00,U
20206,13379599560.00,R
20207,13379610440.00,C
20208,13379621280.00,:
20209,13379632120.00,[20]
20210,13379642960.00,"
20211,13379653840.00,r
20212,13379664680.00,t
20213,13379675520.00,c
20214,13379686360.00,p
20215,13379697200.00,"
20216,13379708080.00,,
20217,13379718920.00,0
20218,13379729760.00,,
20219,13379740600.00,9
20220,13379751440.00,7
20221,13379762280.00,,
20222,13379773160.00,8
20223,13379784000.00,2
20224,13379794840.00,5
20225,13379805680.00,F
20226,13379816520.00,0
20227,13379827400.00,0
20228,13379838240.00,0
20229,13379849080.00,0
20230,13379859920.00,0
20231,13379870800.00,0
20232,13379881640.00,5
20233,13379892480.00,B
20234,13379903320.00,6
20235,13379914160.00,B
20236,13379925040.00,8
20237,13379935880.00,3
20238,13379946720.00,1
20239,13379957560.00,F
20240,13379968400.00,1
20241,13379979240.00,F
20242,13379990120.00,0
20243,13380000960.00,7
20244,13380011800.00,C
20245,13380022640.00,9
20246,13380033480.00,7
20247,13380044360.00,9
20248,13380055200.00,C
20249,13380066040.00,8
20250,13380076880.00,C
20251,13380087760.00,9
20252,13380098600.00,5
20253,13380109440.00,7
20254,13380120280.00,C
20255,13380131120.00,0
20256,13380142000.00,F
20257,13380152840.00,E
20258,13380163680.00,C
20259,13380174520.00,8
20260,13380185360.00,2
20261,13380196200.00,B
20262,13380207080.00,4
20263,13380217920.00,5
20264,13380228760.00,E
20265,13380239600.00,7
20266,13380250440.00,6
20267,13380261320.00,8
20268,13380272160.00,5
20269,13380283000.00,4
20270,13380293840.00,D
20271,13380304720.00,4
20272,13380315560.00,2
20273,13380326400.00,A
20274,13380337240.00,C
20275,13380348080.00,A
20276,13380358960.00,1
20277,13380369800.00,8
20278,13380380640.00,5
20279,13380391480.00,C
20280,13380402320.00,9
20281,13380413160.00,A
20282,13380424040.00,8
20283,13380434880.00,A
20284,13380445720.00,C
20285,13380456560.00,1
20286,13380467400.00,4
20287,13380478280.00,A
20288,13380489120.00,6
20289,13380499960.00,3
20290,13380510800.00,B
20291,13380521680.00,D
20292,13380532520.00,0
20293,13380543360.00,8
20294,13380554200.00,5
20295,13380565040.00,5
20296,13380575920.00,C
20297,13380586760.00,9
20298,13380597600.00,0
20299,13380608440.00,E
20300,13380619280.00,5
20301,13380630120.00,0
20302,13380641000.00,D
20303,13380651840.00,0
20304,13380662680.00,0
20305,13380673520.00,7
20306,13380684360.00,C
20307,13380695240.00,9
20308,13380706080.00,7
20309,13380716920.00,9
20310,13380727760.00,C
20311,13380738640.00,8
20312,13380749480.00,C
20313,13380760320.00,9
20314,13380771160.00,5
20315,13380782000.00,7
20316,13380792880.00,C
20317,13380803720.00,0
20318,13380814560.00,F
20319,13380825400.00,E
20320,13380836240.00,C
20321,13380847120.00,8
20322,13380857960.00,2
20323,13380868800.00,B
20324,13380879640.00,4
20325,13380890480.00,D
20326,13380901320.00,2
20327,13380912200.00,5
20328,13380923040.00,5
20329,13380933880.00,D
20330,13380944720.00,F
20331,13380955600.00,B
20332,13380966440.00,1
20333,13380977280.00,0
20334,13380988120.00,6
20335,13380998960.00,7
20336,13381009840.00,3
20337,13381020680.00,9
20338,13381031520.00,5
20339,13381042360.00,4
20340,13381053200.00,2
20341,13381064080.00,E
20342,13381074920.00,4
20343,13381085760.00,5
20344,13381096600.00,0
20345,13381107440.00,8
20346,13381118280.00,D
20347,13381129160.00,1
20348,13381140000.00,2
20349,13381150840.00,B
20350,13381161680.00,2
20351,13381172560.00,7
20352,13381183400.00,E
20353,13381194240.00,C
20354,13381205080.00,9
20355,13381215920.00,F
20356,13381226800.00,C
20357,13381237640.00,1
20358,13381248480.00,6
20359,13381259320.00,4
20360,13381270160.00,1
20361,13381281040.00,5
20362,13381291880.00,0
20363,13381302720.00,A
20364,13381313560.00,8
20365,13381324400.00,0
20366,13381335240.00,0
20367,13381346120.00,7
20368,13381356960.00,C
20369,13381367800.00,9
20370,13381378640.00,7
20371,13381389520.00,9
20372,13381400360.00,C
20373,13381411200.00,8
20374,13381422040.00,C
20375,13381432880.00,9
20376,13381443760.00,5
20377,13381454600.00,7
20378,13381465440.00,C
20379,13381476280.00,0
20380,13381487120.00,A
20381,13381498000.00,2
20382,13381508840.00,1
20383,13381519680.00,2
20384,13381530520.00,2
20385,13381541360.00,3
20386,13381552200.00,F
20387,13381563080.00,A
20388,13381573920.00,5
20389,13381584760.00,9
20390,13381595600.00,3
20391,13381606480.00,E
20392,13381617320.00,8
20393,13381628160.00,1
20394,13381639000.00,D
20395,13381649840.00,1
20396,13381660720.00,3
20397,13381671560.00,2
20398,13381682400.00,1
20399,13381693240.00,6
20400,13381704080.00,4
20401,13381714960.00,2
20402,13381725800.00,5
20403,13381736640.00,D
20404,13381747480.00,0
20405,13381758320.00,C
20406,13381769200.00,3
20407,13381780040.00,5
20408,13381790880.00,2
20409,13381801720.00,2
20410,13381812560.00,F
20411,13381823440.00,5
20412,13381834280.00,2
20413,13381845120.00,2
20414,13381855960.00,C
20415,13381866800.00,0
20416,13381877680.00,[0D]
20417,13381888520.00,[0A]
20418,13433366680.00,[0D]
20419,13433377560.00,[0A]
20420,13433388400.00,+
20421,13433399240.00,M
20422,13433410080.00,I
20423,13433420920.00,P
20424,13433431800.00,U
20425,13433442640.00,R
20426,13433453480.00,C
20427,13433464320.00,:
20428,13433475160.00,[20]
20429,13433486040.00,"
20430,13433496880.00,r
20431,13433507720.00,t
20432,13433518560.00,c
20433,13433529400.00,p
20434,13433540280.00,"
20435,13433551120.00,,
20436,13433561960.00,0
20437,13433572800.00,,
20438,13433583640.00,8
20439,13433594520.00,3
20440,13433605360.00,,
20441,13433616200.00,8
20442,13433627040.00,2
20443,13433637880.00,5
20444,13433648760.00,1
20445,13433659600.00,0
20446,13433670440.00,0
20447,13433681280.00,0
20448,13433692120.00,0
20449,13433703000.00,0
20450,13433713840.00,0
20451,13433724680.00,4
20452,13433735520.00,D
20453,13433746400.00,6
20454,13433757240.00,B
20455,13433768080.00,0
20456,13433778920.00,3
20457,13433789760.00,0
20458,13433800600.00,7
20459,13433811480.00,C
20460,13433822320.00,9
20461,13433833160.00,7
20462,13433844000.00,9
20463,13433854840.00,C
20464,13433865720.00,8
20465,13433876560.00,C
20466,13433887400.00,9
20467,13433898240.00,5
20468,13433909080.00,7
20469,13433919960.00,C
20470,13433930800.00,0
20471,13433941640.00,A
20472,13433952480.00,2
20473,13433963360.00,1
20474,13433974200.00,2
20475,13433985040.00,2
20476,13433995880.00,3
20477,13434006720.00,F
20478,13434017560.00,A
20479,13434028440.00,5
20480,13434039280.00,9
20481,13434050120.00,3
20482,13434060960.00,F
20483,13434071800.00,5
20484,13434082680.00,E
20485,13434093520.00,3
20486,13434104360.00,5
20487,13434115200.00,A
20488,13434126040.00,A
20489,13434136920.00,1
20490,13434147760.00,6
20491,13434158600.00,7
20492,13434169440.00,8
20493,13434180320.00,5
20494,13434191160.00,D
20495,13434202000.00,0
20496,13434212840.00,C
20497,13434223680.00,1
20498,13434234520.00,7
20499,13434245400.00,C
20500,13434256240.00,7
20501,13434267080.00,F
20502,13434277920.00,5
20503,13434288760.00,2
20504,13434299640.00,2
20505,13434310480.00,C
20506,13434321320.00,0
20507,13434332160.00,0
20508,13434343000.00,7
20509,13434353880.00,C
20510,13434364720.00,9
20511,13434375560.00,7
20512,13434386400.00,9
20513,13434397280.00,C
20514,13434408120.00,8
20515,13434418960.00,C
20516,13434429800.00,9
20517,13434440640.00,5
20518,13434451480.00,7
20519,13434462360.00,C
20520,13434473200.00,0
20521,13434484040.00,A
20522,13434494880.00,2
20523,13434505720.00,1
20524,13434516600.00,2
20525,13434527440.00,2
20526,13434538280.00,3
20527,13434549120.00,F
20528,13434559960.00,A
20529,13434570840.00,5
20530,13434581680.00,9
20531,13434592520.00,3
20532,13434603360.00,F
20533,13434614240.00,5
20534,13434625080.00,E
20535,13434635920.00,3
20536,13434646760.00,5
20537,13434657600.00,A
20538,13434668480.00,A
20539,13434679320.00,1
20540,13434690160.00,6
20541,13434701000.00,7
20542,13434711840.00,8
20543,13434722680.00,5
20544,13434733560.00,D
20545,13434744400.00,0
20546,13434755240.00,C
20547,13434766080.00,1
20548,13434776920.00,7
20549,13434787800.00,C
20550,13434798640.00,7
20551,13434809480.00,F
20552,13434820320.00,5
20553,13434831200.00,2
20554,13434842040.00,2
20555,13434852880.00,C
20556,13434863720.00,0
20557,13434874560.00,0
20558,13434885440.00,7
20559,13434896280.00,C
20560,13434907120.00,9
20561,13434917960.00,7
20562,13434928800.00,9
20563,13434939640.00,C
20564,13434950520.00,8
20565,13434961360.00,C
20566,13434972200.00,9
20567,13434983040.00,5
20568,13434993880.00,7
20569,13435004760.00,C
20570,13435015600.00,0
20571,13435026440.00,A
20572,13435037280.00,2
20573,13435048160.00,1
20574,13435059000.00,2
20575,13435069840.00,2
20576,13435080680.00,3
20577,13435091520.00,F
20578,13435102400.00,A
20579,13435113240.00,5
20580,13435124080.00,9
20581,13435134920.00,3
20582,13435145760.00,F
20583,13435156600.00,5
20584,13435167480.00,E
20585,13435178320.00,3
20586,13435189160.00,5
20587,13435200000.00,A
20588,13435210840.00,A
20589,13435221720.00,1
20590,13435232560.00,6
20591,13435243400.00,7
20592,13435254240.00,8
20593,13435265120.00,5
20594,13435275960.00,D
20595,13435286800.00,0
20596,13435297640.00,C
20597,13435308480.00,1
20598,13435319360.00,7
20599,13435330200.00,C
20600,13435341040.00,7
20601,13435351880.00,F
20602,13435362720.00,5
20603,13435373560.00,2
20604,13435384440.00,2
20605,13435395280.00,C
20606,13435406120.00,0
20607,13435416960.00,[0D]
20608,13435427800.00,[0A]
20609,13498566560.00,[0D]
20610,13498577400.00,[0A]
20611,13498588240.00,+
20612,13498599080.00,M
20613,13498609920.00,I
20614,13498620800.00,P
20615,13498631640.00,U
20616,13498642480.00,R
20617,13498653320.00,C
20618,13498664160.00,:
20619,13498675040.00,[20]
20620,13498685880.00,"
20621,13498696720.00,r
20622,13498707560.00,t
20623,13498718400.00,c
20624,13498729280.00,p
20625,13498740120.00,"
20626,13498750960.00,,
20627,13498761800.00,0
20628,13498772640.00,,
20629,13498783520.00,8
20630,13498794360.00,3
20631,13498805200.00,,
20632,13498816040.00,8
20633,13498826880.00,2
20634,13498837760.00,5
20635,13498848600.00,1
20636,13498859440.00,0
20637,13498870280.00,0
20638,13498881120.00,0
20639,13498892000.00,0
20640,13498902840.00,0
20641,13498913680.00,0
20642,13498924520.00,4
20643,13498935360.00,D
20644,13498946240.00,6
20645,13498957080.00,B
20646,13498967920.00,0
20647,13498978760.00,3
20648,13498989600.00,0
20649,13499000480.00,7
20650,13499011320.00,C
20651,13499022160.00,9
20652,13499033000.00,7
20653,13499043840.00,9
20654,13499054720.00,C
20655,13499065560.00,8
20656,13499076400.00,C
20657,13499087240.00,9
20658,13499098080.00,5
20659,13499108960.00,7
20660,13499119800.00,C
20661,13499130640.00,0
20662,13499141480.00,A
20663,13499152320.00,2
20664,13499163200.00,1
20665,13499174040.00,2
20666,13499184880.00,2
20667,13499195720.00,3
20668,13499206560.00,F
20669,13499217440.00,A
20670,13499228280.00,5
20671,13499239120.00,9
20672,13499249960.00,3
20673,13499260800.00,F
20674,13499271680.00,5
20675,13499282520.00,D
20676,13499293360.00,4
20677,13499304200.00,1
20678,13499315040.00,8
20679,13499325920.00,A
20680,13499336760.00,1
20681,13499347600.00,6
20682,13499358440.00,7
20683,13499369280.00,8
20684,13499380160.00,8
20685,13499391000.00,8
20686,13499401840.00,B
20687,13499412680.00,D
20688,13499423520.00,1
20689,13499434400.00,7
20690,13499445240.00,C
20691,13499456080.00,7
20692,13499466920.00,F
20693,13499477760.00,5
20694,13499488640.00,2
20695,13499499480.00,2
20696,13499510320.00,C
20697,13499521160.00,0
20698,13499532000.00,0
20699,13499542880.00,7
20700,13499553720.00,C
20701,13499564560.00,9
20702,13499575400.00,7
20703,13499586240.00,9
20704,13499597120.00,C
20705,13499607960.00,8
20706,13499618800.00,C
20707,13499629640.00,9
20708,13499640480.00,5
20709,13499651360.00,7
20710,13499662200.00,C
20711,13499673040.00,0
20712,13499683880.00,A
20713,13499694720.00,2
20714,13499705600.00,1
20715,13499716440.00,2
20716,13499727280.00,2
20717,13499738120.00,3
20718,13499748960.00,F
20719,13499759840.00,A
20720,13499770680.00,5
20721,13499781520.00,9
20722,13499792360.00,3
20723,13499803200.00,F
20724,13499814080.00,5
20725,13499824920.00,E
20726,13499835760.00,3
20727,13499846600.00,5
20728,13499857440.00,B
20729,13499868320.00,6
20730,13499879160.00,6
20731,13499890000.00,0
20732,13499900840.00,8
20733,13499911680.00,2
20734,13499922560.00,5
20735,13499933400.00,D
20736,13499944240.00,0
20737,13499955080.00,C
20738,13499965920.00,1
20739,13499976800.00,7
20740,13499987640.00,C
20741,13499998480.00,7
20742,13500009320.00,F
20743,13500020160.00,5
20744,13500031040.00,2
20745,13500041880.00,2
20746,13500052720.00,C
20747,13500063560.00,0
20748,13500074400.00,0
20749,13500085280.00,7
20750,13500096120.00,C
20751,13500106960.00,9
20752,13500117800.00,7
20753,13500128640.00,9
20754,13500139520.00,C
20755,13500150360.00,8
20756,13500161200.00,C
20757,13500172040.00,9
20758,13500182880.00,5
20759,13500193760.00,7
20760,13500204600.00,C
20761,13500215440.00,0
20762,13500226280.00,A
20763,13500237120.00,2
20764,13500248000.00,1
20765,13500258840.00,2
20766,13500269680.00,2
20767,13500280520.00,3
20768,13500291360.00,F
20769,13500302240.00,A
20770,13500313080.00,5
20771,13500323920.00,9
20772,13500334760.00,F
20773,13500345600.00,7
20774,13500356480.00,F
20775,13500367320.00,D
20776,13500378160.00,5
20777,13500389000.00,0
20778,13500399880.00,F
20779,13500410720.00,8
20780,13500421560.00,5
20781,13500432400.00,F
20782,13500443240.00,F
20783,13500454080.00,6
20784,13500464960.00,C
20785,13500475800.00,A
20786,13500486640.00,B
20787,13500497480.00,2
20788,13500508320.00,1
20789,13500519200.00,6
20790,13500530040.00,4
20791,13500540880.00,5
20792,13500551720.00,1
20793,13500562560.00,6
20794,13500573440.00,4
20795,13500584280.00,5
20796,13500595120.00,0
20797,13500605960.00,0
20798,13500616840.00,[0D]
20799,13500627680.00,[0A]
20800,13556052360.00,[0D]
20801,13556063200.00,[0A]
20802,13556074040.00,+
20803,13556084920.00,M
20804,13556095760.00,I
20805,13556106600.00,P
20806,13556117440.00,U
20807,13556128280.00,R
20808,13556139160.00,C
20809,13556150000.00,:
20810,13556160840.00,[20]
20811,13556171680.00,"
20812,13556182520.00,r
20813,13556193400.00,t
20814,13556204240.00,c
20815,13556215080.00,p
20816,13556225920.00,"
20817,13556236760.00,,
20818,13556247640.00,0
20819,13556258480.00,,
20820,13556269320.00,8
20821,13556280160.00,3
20822,13556291000.00,,
20823,13556301880.00,8
20824,13556312720.00,2
20825,13556323560.00,5
20826,13556334400.00,1
20827,13556345240.00,0
20828,13556356120.00,0
20829,13556366960.00,0
20830,13556377800.00,0
20831,13556388640.00,0
20832,13556399480.00,0
20833,13556410360.00,4
20834,13556421200.00,D
20835,13556432040.00,6
20836,13556442880.00,B
20837,13556453760.00,0
20838,13556464600.00,3
20839,13556475440.00,0
20840,13556486280.00,7
20841,13556497120.00,C
20842,13556507960.00,9
20843,13556518840.00,7
20844,13556529680.00,9
20845,13556540520.00,C
20846,13556551360.00,8
20847,13556562200.00,C
20848,13556573080.00,9
20849,13556583920.00,5
20850,13556594760.00,7
20851,13556605600.00,C
20852,13556616440.00,0
20853,13556627320.00,A
20854,13556638160.00,2
20855,13556649000.00,1
20856,13556659840.00,2
20857,13556670720.00,2
20858,13556681560.00,3
20859,13556692400.00,F
20860,13556703240.00,A
20861,13556714080.00,5
20862,13556724920.00,9
20863,13556735800.00,C
20864,13556746640.00,E
20865,13556757480.00,1
20866,13556768320.00,A
20867,13556779160.00,D
20868,13556790040.00,2
20869,13556800880.00,2
20870,13556811720.00,8
20871,13556822560.00,5
20872,13556833400.00,F
20873,13556844280.00,F
20874,13556855120.00,6
20875,13556865960.00,B
20876,13556876800.00,1
20877,13556887680.00,1
20878,13556898520.00,A
20879,13556909360.00,2
20880,13556920200.00,6
20881,13556931040.00,A
20882,13556941880.00,4
20883,13556952760.00,A
20884,13556963600.00,6
20885,13556974440.00,A
20886,13556985280.00,4
20887,13556996120.00,8
